0.052643, 0.042029, 0.990518
0.052948, 0.042761, 0.990701
0.054168, 0.041480, 0.991250
0.050325, 0.042883, 0.990945
0.050508, 0.041419, 0.989908
0.052948, 0.041602, 0.990213
0.052460, 0.042395, 0.990701
0.053009, 0.041663, 0.991860
0.052338, 0.040748, 0.991494
0.052033, 0.041724, 0.992287
0.053070, 0.043798, 0.991677
0.052948, 0.040626, 0.990762
0.054290, 0.042700, 0.991311
0.051179, 0.042517, 0.989481
0.053070, 0.040260, 0.990213
0.052887, 0.043615, 0.989176
0.053192, 0.042456, 0.990640
0.051667, 0.042517, 0.991006
0.052521, 0.042334, 0.991067
0.051850, 0.042212, 0.989725
0.052216, 0.043188, 0.991311
0.053192, 0.043310, 0.991311
0.052643, 0.042883, 0.991372
0.052887, 0.042395, 0.991189
0.053314, 0.042822, 0.990762
0.052216, 0.043676, 0.990640
0.054107, 0.042090, 0.990640
0.052826, 0.041114, 0.990823
0.050874, 0.042029, 0.991860
0.052643, 0.041846, 0.989664
0.050874, 0.042090, 0.990030
0.053497, 0.041175, 0.990396
0.051911, 0.040504, 0.990640
0.053436, 0.042090, 0.989603
0.050935, 0.042395, 0.989542
0.052399, 0.041236, 0.991982
0.051545, 0.040260, 0.989298
0.054351, 0.041907, 0.991494
0.053436, 0.042273, 0.989969
0.051423, 0.042212, 0.991555
0.053314, 0.042029, 0.990518
0.053558, 0.042517, 0.992409
0.052277, 0.041175, 0.991799
0.052033, 0.042883, 0.988932
0.053253, 0.041968, 0.992531
0.052887, 0.042639, 0.991494
0.052521, 0.040809, 0.987407
0.051972, 0.042883, 0.990091
0.053253, 0.041419, 0.989847
0.052033, 0.042578, 0.991006
0.054839, 0.043371, 0.991067
0.052094, 0.042700, 0.992226
0.052521, 0.043493, 0.990152
0.052277, 0.039284, 0.991006
0.053314, 0.041175, 0.991189
0.053070, 0.043554, 0.990640
0.052155, 0.043188, 0.991311
0.052948, 0.043249, 0.989603
0.052277, 0.042639, 0.990396
0.051789, 0.042029, 0.988200
