0.059109, 0.040260, 0.989603
0.057950, 0.042212, 0.992409
0.059170, 0.039467, 0.989847
0.056547, 0.042029, 0.990274
0.056181, 0.040138, 1.001193
0.055937, 0.042273, 0.994056
0.058560, 0.041663, 0.991128
0.056791, 0.041541, 0.991799
0.056303, 0.040809, 0.988871
0.057523, 0.040504, 0.991250
0.058438, 0.038613, 0.990396
0.058255, 0.040260, 0.989725
0.055876, 0.039284, 0.992714
0.055510, 0.038674, 0.991128
0.055876, 0.037576, 0.988322
0.057279, 0.038735, 0.990274
0.058133, 0.040504, 0.988688
0.059536, 0.039833, 0.989054
0.058987, 0.040748, 0.991921
0.058255, 0.039406, 0.989908
0.058743, 0.041175, 0.992165
0.056425, 0.041480, 0.989420
0.056120, 0.040626, 0.991128
0.057706, 0.040321, 0.989359
0.056242, 0.039162, 0.991433
0.057767, 0.039955, 0.990152
0.058682, 0.040931, 0.991738
0.058316, 0.039284, 0.990274
0.059048, 0.040382, 0.991311
0.055388, 0.041785, 0.990762
0.056852, 0.040687, 0.989786
0.057584, 0.039284, 0.991616
0.055998, 0.039589, 0.990884
0.058011, 0.038491, 0.989969
0.055876, 0.040565, 0.988322
0.057035, 0.038735, 0.991799
0.057767, 0.040382, 0.991616
0.058255, 0.040809, 0.989420
0.057096, 0.040138, 0.990884
0.055937, 0.039528, 0.990701
0.057035, 0.041297, 0.993690
0.056181, 0.040626, 0.990396
0.056852, 0.042700, 0.991799
0.058072, 0.039650, 0.990518
0.057218, 0.038796, 0.989420
0.056486, 0.040870, 0.992409
0.057096, 0.039528, 0.991067
0.056303, 0.039040, 0.989359
0.054351, 0.040321, 0.990152
0.056974, 0.041785, 0.988627
0.057401, 0.039589, 0.991982
0.056364, 0.039711, 0.990762
0.056364, 0.039711, 0.989664
0.057279, 0.040626, 0.989054
0.056852, 0.040260, 0.992409
0.056974, 0.040016, 0.990274
0.057645, 0.039284, 0.989908
0.055876, 0.041968, 0.991555
0.056364, 0.040321, 0.986553
0.058011, 0.040260, 0.991189
0.058499, 0.039894, 0.992226
0.057035, 0.041175, 0.989786
0.059170, 0.041236, 0.990640
0.057401, 0.038308, 0.989603
0.056425, 0.039589, 0.992165
0.058255, 0.040870, 0.990640
0.057340, 0.040138, 0.991372
0.056059, 0.040870, 0.990030
0.056303, 0.039589, 0.988566
0.060207, 0.041053, 0.989786
0.057096, 0.041236, 0.991921
0.056486, 0.040687, 0.991555
0.055571, 0.040199, 0.990457
0.056791, 0.042395, 0.989542
0.056425, 0.039345, 0.990518
0.057462, 0.041114, 0.990030
0.057767, 0.041785, 0.989481
0.057340, 0.038979, 0.993934
0.058255, 0.038918, 0.990457
0.056852, 0.040016, 0.991555
0.056791, 0.041419, 0.992958
0.056730, 0.039467, 0.990091
0.057157, 0.039406, 0.989908
0.057462, 0.039284, 0.990701
0.057035, 0.039894, 0.990274
0.056791, 0.040443, 0.991738
0.056242, 0.040443, 0.989969
0.058377, 0.039650, 0.990640
0.055388, 0.040138, 0.989298
0.055876, 0.040443, 0.991067
0.058133, 0.040138, 0.988505
0.057279, 0.040260, 0.989969
0.055266, 0.040626, 0.990030
0.057767, 0.038918, 0.993080
0.057218, 0.040199, 0.991250
0.058621, 0.041663, 0.990335
0.056730, 0.040504, 0.991250
0.057828, 0.038918, 0.990945
0.056303, 0.040565, 0.992348
0.054473, 0.039955, 0.992653
0.058560, 0.039833, 0.989908
0.054656, 0.041663, 0.992592
0.057279, 0.039833, 0.987529
0.059597, 0.039894, 0.993995
0.054595, 0.040077, 0.989847
0.058255, 0.038613, 0.991067
0.057584, 0.040504, 0.991555
0.058682, 0.040565, 0.990579
0.056425, 0.039589, 0.991433
0.056303, 0.040504, 0.990091
0.058987, 0.039955, 0.989298
0.058560, 0.039345, 0.992104
