0.053314, 0.042944, 0.990335
0.051423, 0.041724, 0.987712
0.053741, 0.040992, 0.989908
0.052399, 0.041297, 0.991921
0.054412, 0.042090, 0.990823
0.054229, 0.043371, 0.988200
0.051484, 0.041358, 0.997655
0.052094, 0.042700, 0.990274
0.054351, 0.040992, 0.992165
0.051301, 0.041602, 0.988871
0.050325, 0.042395, 0.989115
0.051911, 0.040077, 0.991555
0.050813, 0.041724, 0.990762
0.051728, 0.044286, 0.993507
0.048373, 0.040809, 0.992470
0.053497, 0.042761, 0.989969
0.053863, 0.043554, 0.992226
0.053680, 0.039955, 0.990335
0.053436, 0.042151, 0.989603
0.054351, 0.041541, 0.988810
0.053192, 0.043249, 0.990701
0.053680, 0.040931, 0.990457
0.051728, 0.041114, 0.990213
0.053131, 0.041968, 0.995642
0.053253, 0.042700, 0.990091
0.051423, 0.044103, 0.990457
0.054046, 0.040992, 0.991067
0.053131, 0.042151, 0.988261
0.052704, 0.043188, 0.993568
0.052765, 0.041419, 0.991128
0.050996, 0.043066, 0.992958
0.051789, 0.043432, 0.991860
0.051484, 0.042761, 0.987834
0.052887, 0.041358, 0.994117
0.050691, 0.043066, 0.989664
0.051057, 0.042822, 0.990152
0.051484, 0.040870, 0.990823
0.052521, 0.043432, 0.994422
0.053558, 0.041053, 0.992043
0.052704, 0.040870, 0.992775
0.053192, 0.042151, 0.990701
0.052216, 0.041175, 0.992226
0.053070, 0.043371, 0.989420
0.052155, 0.043066, 0.990030
0.052338, 0.041602, 0.998021
0.052460, 0.041602, 0.983930
0.050874, 0.042090, 0.990579
0.051362, 0.042578, 0.990152
0.055632, 0.041968, 0.986370
0.052338, 0.040626, 0.990030
0.052948, 0.042761, 0.992348
0.051606, 0.043554, 0.994788
0.052338, 0.041053, 0.993202
0.052948, 0.041358, 0.991494
0.055388, 0.043127, 0.993080
0.052216, 0.040077, 0.993263
0.051057, 0.041724, 0.993385
0.052338, 0.044042, 0.988749
0.052216, 0.043005, 0.990518
0.050142, 0.042273, 0.988261
0.053863, 0.043127, 0.989481
0.052582, 0.041358, 0.989969
0.053680, 0.042700, 0.991006
0.054473, 0.041968, 0.990152
0.053985, 0.042395, 0.993568
0.051972, 0.042090, 0.986004
0.052948, 0.042578, 0.989847
0.050935, 0.040687, 0.999241
0.053436, 0.042578, 0.991738
0.052887, 0.041785, 0.988444
0.052338, 0.041785, 0.990762
0.054229, 0.042700, 0.988871
0.052460, 0.043249, 0.992348
0.053070, 0.043188, 0.989298
0.053192, 0.041785, 0.989054
0.052887, 0.041236, 0.991921
0.053070, 0.041236, 0.991921
0.052399, 0.041602, 0.988993
0.052704, 0.040931, 0.991555
0.054351, 0.040565, 0.988627
0.052704, 0.044225, 0.989115
0.051850, 0.041297, 0.991433
0.053619, 0.040992, 0.991433
0.050935, 0.044225, 0.990884
0.049166, 0.040077, 0.994849
0.050996, 0.040992, 0.993690
0.052033, 0.040016, 0.991494
0.051240, 0.041785, 0.989969
